attribute,gpkg,postgis,notes
SAMPLE_F7_sordat,20090410,20090410,Feature 7 - sordat
SAMPLE_F7_sorind,"US,US,graph,Chart 18746","US,US,graph,Chart 18746",Feature 7 - sorind
SAMPLE_F7_txtdsc,None,None,Feature 7 - txtdsc
SAMPLE_F7_veracc,nan,None,Feature 7 - veracc - VALUES DIFFER!
SAMPLE_F7_verccl,nan,None,Feature 7 - verccl - VALUES DIFFER!
SAMPLE_F7_verclr,nan,nan,Feature 7 - verclr
SAMPLE_F7_vercop,nan,None,Feature 7 - vercop - VALUES DIFFER!
SAMPLE_F7_verdat,nan,None,Feature 7 - verdat - VALUES DIFFER!
SAMPLE_FEATURE_8_SEPARATOR,--- FEATURE 8 ---,--- FEATURE 8 ---,Feature 8 sample
SAMPLE_F8_agen,550,550.0,Feature 8 - agen - VALUES DIFFER!
SAMPLE_F8_catbrg,1,1,Feature 8 - catbrg
SAMPLE_F8_colour,None,None,Feature 8 - colour
SAMPLE_F8_colpat,None,None,Feature 8 - colpat
SAMPLE_F8_condtn,nan,None,Feature 8 - condtn - VALUES DIFFER!
SAMPLE_F8_conrad,nan,None,Feature 8 - conrad - VALUES DIFFER!
SAMPLE_F8_convis,nan,None,Feature 8 - convis - VALUES DIFFER!
SAMPLE_F8_datend,None,None,Feature 8 - datend
SAMPLE_F8_datsta,None,None,Feature 8 - datsta
SAMPLE_F8_dsid_dsnm,US4CA60M,US4CA60M,Feature 8 - dsid_dsnm
SAMPLE_F8_dsid_edtn,37,37,Feature 8 - dsid_edtn
SAMPLE_F8_dsid_updn,6,6,Feature 8 - dsid_updn
SAMPLE_F8_ffpt_rind,None,None,Feature 8 - ffpt_rind
SAMPLE_F8_fidn,274898788,274898788.0,Feature 8 - fidn - VALUES DIFFER!
SAMPLE_F8_fids,4121,4121.0,Feature 8 - fids - VALUES DIFFER!
SAMPLE_F8_grup,2,2.0,Feature 8 - grup - VALUES DIFFER!
SAMPLE_F8_horacc,nan,None,Feature 8 - horacc - VALUES DIFFER!
SAMPLE_F8_horclr,nan,nan,Feature 8 - horclr
SAMPLE_F8_inform,None,None,Feature 8 - inform
SAMPLE_F8_lnam,022610629F641019,022610629F641019,Feature 8 - lnam
SAMPLE_F8_lnam_refs,None,None,Feature 8 - lnam_refs
SAMPLE_F8_natcon,None,None,Feature 8 - natcon
SAMPLE_F8_ninfom,None,None,Feature 8 - ninfom
SAMPLE_F8_nobjnm,None,None,Feature 8 - nobjnm
SAMPLE_F8_ntxtds,None,None,Feature 8 - ntxtds
SAMPLE_F8_objl,11,11.0,Feature 8 - objl - VALUES DIFFER!
SAMPLE_F8_objnam,None,None,Feature 8 - objnam
SAMPLE_F8_picrep,None,None,Feature 8 - picrep
SAMPLE_F8_prim,3,3.0,Feature 8 - prim - VALUES DIFFER!
SAMPLE_F8_rcid,906,906.0,Feature 8 - rcid - VALUES DIFFER!
SAMPLE_F8_recdat,None,None,Feature 8 - recdat
SAMPLE_F8_recind,None,None,Feature 8 - recind
SAMPLE_F8_rver,1,1.0,Feature 8 - rver - VALUES DIFFER!
SAMPLE_F8_scamax,nan,None,Feature 8 - scamax - VALUES DIFFER!
SAMPLE_F8_scamin,259999,259999,Feature 8 - scamin
SAMPLE_F8_sordat,200311,200311,Feature 8 - sordat
SAMPLE_F8_sorind,"US,US,graph,Chart 18746","US,US,graph,Chart 18746",Feature 8 - sorind
SAMPLE_F8_txtdsc,None,None,Feature 8 - txtdsc
SAMPLE_F8_veracc,nan,None,Feature 8 - veracc - VALUES DIFFER!
SAMPLE_F8_verccl,nan,None,Feature 8 - verccl - VALUES DIFFER!
SAMPLE_F8_verclr,nan,nan,Feature 8 - verclr
SAMPLE_F8_vercop,nan,None,Feature 8 - vercop - VALUES DIFFER!
SAMPLE_F8_verdat,nan,None,Feature 8 - verdat - VALUES DIFFER!
SAMPLE_FEATURE_9_SEPARATOR,--- FEATURE 9 ---,--- FEATURE 9 ---,Feature 9 sample
SAMPLE_F9_agen,550,550.0,Feature 9 - agen - VALUES DIFFER!
SAMPLE_F9_catbrg,1,1,Feature 9 - catbrg
SAMPLE_F9_colour,None,None,Feature 9 - colour
SAMPLE_F9_colpat,None,None,Feature 9 - colpat
SAMPLE_F9_condtn,nan,None,Feature 9 - condtn - VALUES DIFFER!
SAMPLE_F9_conrad,nan,None,Feature 9 - conrad - VALUES DIFFER!
SAMPLE_F9_convis,nan,None,Feature 9 - convis - VALUES DIFFER!
SAMPLE_F9_datend,None,None,Feature 9 - datend
SAMPLE_F9_datsta,None,None,Feature 9 - datsta
SAMPLE_F9_dsid_dsnm,US4CA60M,US4CA60M,Feature 9 - dsid_dsnm
SAMPLE_F9_dsid_edtn,37,37,Feature 9 - dsid_edtn
SAMPLE_F9_dsid_updn,6,6,Feature 9 - dsid_updn
SAMPLE_F9_ffpt_rind,None,None,Feature 9 - ffpt_rind
SAMPLE_F9_fidn,274898778,274898778.0,Feature 9 - fidn - VALUES DIFFER!
SAMPLE_F9_fids,4121,4121.0,Feature 9 - fids - VALUES DIFFER!
SAMPLE_F9_grup,2,2.0,Feature 9 - grup - VALUES DIFFER!
SAMPLE_F9_horacc,nan,None,Feature 9 - horacc - VALUES DIFFER!
SAMPLE_F9_horclr,nan,nan,Feature 9 - horclr
SAMPLE_F9_inform,None,None,Feature 9 - inform
SAMPLE_F9_lnam,022610629F5A1019,022610629F5A1019,Feature 9 - lnam
SAMPLE_F9_lnam_refs,None,None,Feature 9 - lnam_refs
SAMPLE_F9_natcon,None,None,Feature 9 - natcon
SAMPLE_F9_ninfom,None,None,Feature 9 - ninfom
SAMPLE_F9_nobjnm,None,None,Feature 9 - nobjnm
SAMPLE_F9_ntxtds,None,None,Feature 9 - ntxtds
SAMPLE_F9_objl,11,11.0,Feature 9 - objl - VALUES DIFFER!
SAMPLE_F9_objnam,None,None,Feature 9 - objnam
SAMPLE_F9_picrep,None,None,Feature 9 - picrep
SAMPLE_F9_prim,3,3.0,Feature 9 - prim - VALUES DIFFER!
SAMPLE_F9_rcid,907,907.0,Feature 9 - rcid - VALUES DIFFER!
SAMPLE_F9_recdat,None,None,Feature 9 - recdat
SAMPLE_F9_recind,None,None,Feature 9 - recind
SAMPLE_F9_rver,1,1.0,Feature 9 - rver - VALUES DIFFER!
SAMPLE_F9_scamax,nan,None,Feature 9 - scamax - VALUES DIFFER!
SAMPLE_F9_scamin,259999,259999,Feature 9 - scamin
SAMPLE_F9_sordat,200311,200311,Feature 9 - sordat
SAMPLE_F9_sorind,"US,US,graph,Chart 18746","US,US,graph,Chart 18746",Feature 9 - sorind
SAMPLE_F9_txtdsc,None,None,Feature 9 - txtdsc
SAMPLE_F9_veracc,nan,None,Feature 9 - veracc - VALUES DIFFER!
SAMPLE_F9_verccl,nan,None,Feature 9 - verccl - VALUES DIFFER!
SAMPLE_F9_verclr,nan,nan,Feature 9 - verclr
SAMPLE_F9_vercop,nan,None,Feature 9 - vercop - VALUES DIFFER!
SAMPLE_F9_verdat,nan,None,Feature 9 - verdat - VALUES DIFFER!
SAMPLE_FEATURE_10_SEPARATOR,--- FEATURE 10 ---,--- FEATURE 10 ---,Feature 10 sample
SAMPLE_F10_agen,550,550.0,Feature 10 - agen - VALUES DIFFER!
SAMPLE_F10_catbrg,1,1,Feature 10 - catbrg
SAMPLE_F10_colour,None,None,Feature 10 - colour
SAMPLE_F10_colpat,None,None,Feature 10 - colpat
SAMPLE_F10_condtn,nan,None,Feature 10 - condtn - VALUES DIFFER!
SAMPLE_F10_conrad,nan,None,Feature 10 - conrad - VALUES DIFFER!
SAMPLE_F10_convis,nan,None,Feature 10 - convis - VALUES DIFFER!
SAMPLE_F10_datend,None,None,Feature 10 - datend
SAMPLE_F10_datsta,None,None,Feature 10 - datsta
SAMPLE_F10_dsid_dsnm,US4CA60M,US4CA60M,Feature 10 - dsid_dsnm
SAMPLE_F10_dsid_edtn,37,37,Feature 10 - dsid_edtn
SAMPLE_F10_dsid_updn,6,6,Feature 10 - dsid_updn
SAMPLE_F10_ffpt_rind,None,None,Feature 10 - ffpt_rind
SAMPLE_F10_fidn,275926036,275926036.0,Feature 10 - fidn - VALUES DIFFER!
SAMPLE_F10_fids,4156,4156.0,Feature 10 - fids - VALUES DIFFER!
SAMPLE_F10_grup,2,2.0,Feature 10 - grup - VALUES DIFFER!
SAMPLE_F10_horacc,nan,None,Feature 10 - horacc - VALUES DIFFER!
SAMPLE_F10_horclr,nan,nan,Feature 10 - horclr
SAMPLE_F10_inform,None,None,Feature 10 - inform
SAMPLE_F10_lnam,022610724C14103C,022610724C14103C,Feature 10 - lnam
SAMPLE_F10_lnam_refs,None,None,Feature 10 - lnam_refs
SAMPLE_F10_natcon,None,None,Feature 10 - natcon
SAMPLE_F10_ninfom,None,None,Feature 10 - ninfom
SAMPLE_F10_nobjnm,None,None,Feature 10 - nobjnm
SAMPLE_F10_ntxtds,None,None,Feature 10 - ntxtds
SAMPLE_F10_objl,11,11.0,Feature 10 - objl - VALUES DIFFER!
SAMPLE_F10_objnam,None,None,Feature 10 - objnam
SAMPLE_F10_picrep,None,None,Feature 10 - picrep
SAMPLE_F10_prim,3,3.0,Feature 10 - prim - VALUES DIFFER!
SAMPLE_F10_rcid,908,908.0,Feature 10 - rcid - VALUES DIFFER!
SAMPLE_F10_recdat,None,None,Feature 10 - recdat
SAMPLE_F10_recind,None,None,Feature 10 - recind
SAMPLE_F10_rver,1,1.0,Feature 10 - rver - VALUES DIFFER!
SAMPLE_F10_scamax,nan,None,Feature 10 - scamax - VALUES DIFFER!
SAMPLE_F10_scamin,259999,259999,Feature 10 - scamin
SAMPLE_F10_sordat,20090410,20090410,Feature 10 - sordat
SAMPLE_F10_sorind,"US,US,graph,Chart 18749","US,US,graph,Chart 18749",Feature 10 - sorind
SAMPLE_F10_txtdsc,None,None,Feature 10 - txtdsc
SAMPLE_F10_veracc,nan,None,Feature 10 - veracc - VALUES DIFFER!
SAMPLE_F10_verccl,nan,None,Feature 10 - verccl - VALUES DIFFER!
SAMPLE_F10_verclr,nan,nan,Feature 10 - verclr
SAMPLE_F10_vercop,nan,None,Feature 10 - vercop - VALUES DIFFER!
SAMPLE_F10_verdat,nan,None,Feature 10 - verdat - VALUES DIFFER!
