attribute,gpkg,postgis,notes
SAMPLE_F8_fidn,253934952,253934952.0,Feature 8 - fidn - VALUES DIFFER!
SAMPLE_F8_fids,4044,4044.0,Feature 8 - fids - VALUES DIFFER!
SAMPLE_F8_geometry,Point(1),Point(1),Feature 8 - geometry
SAMPLE_F8_grup,2,2.0,Feature 8 - grup - VALUES DIFFER!
SAMPLE_F8_height,nan,None,Feature 8 - height
SAMPLE_F8_inform,Existence doubtful,Existence doubtful,Feature 8 - inform
SAMPLE_F8_lnam,02260F22BD680FCC,02260F22BD680FCC,Feature 8 - lnam
SAMPLE_F8_lnam_refs,None,None,Feature 8 - lnam_refs
SAMPLE_F8_natcon,None,None,Feature 8 - natcon
SAMPLE_F8_ninfom,None,None,Feature 8 - ninfom
SAMPLE_F8_nobjnm,None,None,Feature 8 - nobjnm
SAMPLE_F8_ntxtds,None,None,Feature 8 - ntxtds
SAMPLE_F8_objl,87,87.0,Feature 8 - objl - VALUES DIFFER!
SAMPLE_F8_objnam,None,None,Feature 8 - objnam
SAMPLE_F8_picrep,None,None,Feature 8 - picrep
SAMPLE_F8_prim,1,1.0,Feature 8 - prim - VALUES DIFFER!
SAMPLE_F8_prodct,None,None,Feature 8 - prodct
SAMPLE_F8_rcid,4717,4717.0,Feature 8 - rcid - VALUES DIFFER!
SAMPLE_F8_recdat,None,None,Feature 8 - recdat
SAMPLE_F8_recind,None,None,Feature 8 - recind
SAMPLE_F8_rver,1,1.0,Feature 8 - rver - VALUES DIFFER!
SAMPLE_F8_scamax,nan,None,Feature 8 - scamax
SAMPLE_F8_scamin,19999999,19999999,Feature 8 - scamin
SAMPLE_F8_sordat,200303,200303,Feature 8 - sordat
SAMPLE_F8_sorind,"US,US,graph,Chart 411","US,US,graph,Chart 411",Feature 8 - sorind
SAMPLE_F8_status,None,None,Feature 8 - status
SAMPLE_F8_txtdsc,None,None,Feature 8 - txtdsc
SAMPLE_F8_veracc,nan,None,Feature 8 - veracc
SAMPLE_F8_verdat,nan,None,Feature 8 - verdat
SAMPLE_F8_verlen,nan,None,Feature 8 - verlen
SAMPLE_FEATURE_9_SEPARATOR,--- FEATURE 9 ---,--- FEATURE 9 ---,Feature 9 sample
SAMPLE_F9_agen,550,550.0,Feature 9 - agen - VALUES DIFFER!
SAMPLE_F9_catofp,None,None,Feature 9 - catofp
SAMPLE_F9_colour,None,None,Feature 9 - colour
SAMPLE_F9_colpat,None,None,Feature 9 - colpat
SAMPLE_F9_condtn,nan,None,Feature 9 - condtn
SAMPLE_F9_conrad,nan,None,Feature 9 - conrad
SAMPLE_F9_convis,nan,None,Feature 9 - convis
SAMPLE_F9_datend,None,None,Feature 9 - datend
SAMPLE_F9_datsta,None,None,Feature 9 - datsta
SAMPLE_F9_dsid_dsnm,US1GC09M,US1GC09M,Feature 9 - dsid_dsnm
SAMPLE_F9_dsid_edtn,65,65,Feature 9 - dsid_edtn
SAMPLE_F9_dsid_updn,5,5,Feature 9 - dsid_updn
SAMPLE_F9_ffpt_rind,None,None,Feature 9 - ffpt_rind
SAMPLE_F9_fidn,253934950,253934950.0,Feature 9 - fidn - VALUES DIFFER!
SAMPLE_F9_fids,4044,4044.0,Feature 9 - fids - VALUES DIFFER!
SAMPLE_F9_geometry,Point(1),Point(1),Feature 9 - geometry
SAMPLE_F9_grup,2,2.0,Feature 9 - grup - VALUES DIFFER!
SAMPLE_F9_height,nan,None,Feature 9 - height
SAMPLE_F9_inform,None,None,Feature 9 - inform
SAMPLE_F9_lnam,02260F22BD660FCC,02260F22BD660FCC,Feature 9 - lnam
SAMPLE_F9_lnam_refs,None,None,Feature 9 - lnam_refs
SAMPLE_F9_natcon,None,None,Feature 9 - natcon
SAMPLE_F9_ninfom,None,None,Feature 9 - ninfom
SAMPLE_F9_nobjnm,None,None,Feature 9 - nobjnm
SAMPLE_F9_ntxtds,None,None,Feature 9 - ntxtds
SAMPLE_F9_objl,87,87.0,Feature 9 - objl - VALUES DIFFER!
SAMPLE_F9_objnam,None,None,Feature 9 - objnam
SAMPLE_F9_picrep,None,None,Feature 9 - picrep
SAMPLE_F9_prim,1,1.0,Feature 9 - prim - VALUES DIFFER!
SAMPLE_F9_prodct,None,None,Feature 9 - prodct
SAMPLE_F9_rcid,4718,4718.0,Feature 9 - rcid - VALUES DIFFER!
SAMPLE_F9_recdat,None,None,Feature 9 - recdat
SAMPLE_F9_recind,None,None,Feature 9 - recind
SAMPLE_F9_rver,1,1.0,Feature 9 - rver - VALUES DIFFER!
SAMPLE_F9_scamax,nan,None,Feature 9 - scamax
SAMPLE_F9_scamin,19999999,19999999,Feature 9 - scamin
SAMPLE_F9_sordat,200303,200303,Feature 9 - sordat
SAMPLE_F9_sorind,"US,US,graph,Chart 411","US,US,graph,Chart 411",Feature 9 - sorind
SAMPLE_F9_status,"[ ""12"" ]",['12'],Feature 9 - status - VALUES DIFFER!
SAMPLE_F9_txtdsc,None,None,Feature 9 - txtdsc
SAMPLE_F9_veracc,nan,None,Feature 9 - veracc
SAMPLE_F9_verdat,nan,None,Feature 9 - verdat
SAMPLE_F9_verlen,nan,None,Feature 9 - verlen
SAMPLE_FEATURE_10_SEPARATOR,--- FEATURE 10 ---,--- FEATURE 10 ---,Feature 10 sample
SAMPLE_F10_agen,550,550.0,Feature 10 - agen - VALUES DIFFER!
SAMPLE_F10_catofp,None,None,Feature 10 - catofp
SAMPLE_F10_colour,None,None,Feature 10 - colour
SAMPLE_F10_colpat,None,None,Feature 10 - colpat
SAMPLE_F10_condtn,nan,None,Feature 10 - condtn
SAMPLE_F10_conrad,nan,None,Feature 10 - conrad
SAMPLE_F10_convis,nan,None,Feature 10 - convis
SAMPLE_F10_datend,None,None,Feature 10 - datend
SAMPLE_F10_datsta,None,None,Feature 10 - datsta
SAMPLE_F10_dsid_dsnm,US1GC09M,US1GC09M,Feature 10 - dsid_dsnm
SAMPLE_F10_dsid_edtn,65,65,Feature 10 - dsid_edtn
SAMPLE_F10_dsid_updn,5,5,Feature 10 - dsid_updn
SAMPLE_F10_ffpt_rind,None,None,Feature 10 - ffpt_rind
SAMPLE_F10_fidn,253934939,253934939.0,Feature 10 - fidn - VALUES DIFFER!
SAMPLE_F10_fids,4044,4044.0,Feature 10 - fids - VALUES DIFFER!
SAMPLE_F10_geometry,Point(1),Point(1),Feature 10 - geometry
SAMPLE_F10_grup,2,2.0,Feature 10 - grup - VALUES DIFFER!
SAMPLE_F10_height,nan,None,Feature 10 - height
SAMPLE_F10_inform,None,None,Feature 10 - inform
SAMPLE_F10_lnam,02260F22BD5B0FCC,02260F22BD5B0FCC,Feature 10 - lnam
SAMPLE_F10_lnam_refs,None,None,Feature 10 - lnam_refs
SAMPLE_F10_natcon,None,None,Feature 10 - natcon
SAMPLE_F10_ninfom,None,None,Feature 10 - ninfom
SAMPLE_F10_nobjnm,None,None,Feature 10 - nobjnm
SAMPLE_F10_ntxtds,None,None,Feature 10 - ntxtds
SAMPLE_F10_objl,87,87.0,Feature 10 - objl - VALUES DIFFER!
SAMPLE_F10_objnam,None,None,Feature 10 - objnam
SAMPLE_F10_picrep,None,None,Feature 10 - picrep
SAMPLE_F10_prim,1,1.0,Feature 10 - prim - VALUES DIFFER!
SAMPLE_F10_prodct,None,None,Feature 10 - prodct
SAMPLE_F10_rcid,4719,4719.0,Feature 10 - rcid - VALUES DIFFER!
SAMPLE_F10_recdat,None,None,Feature 10 - recdat
SAMPLE_F10_recind,None,None,Feature 10 - recind
SAMPLE_F10_rver,1,1.0,Feature 10 - rver - VALUES DIFFER!
SAMPLE_F10_scamax,nan,None,Feature 10 - scamax
SAMPLE_F10_scamin,19999999,19999999,Feature 10 - scamin
SAMPLE_F10_sordat,200303,200303,Feature 10 - sordat
SAMPLE_F10_sorind,"US,US,graph,Chart 411","US,US,graph,Chart 411",Feature 10 - sorind
SAMPLE_F10_status,"[ ""12"" ]",['12'],Feature 10 - status - VALUES DIFFER!
SAMPLE_F10_txtdsc,None,None,Feature 10 - txtdsc
SAMPLE_F10_veracc,nan,None,Feature 10 - veracc
SAMPLE_F10_verdat,nan,None,Feature 10 - verdat
SAMPLE_F10_verlen,nan,None,Feature 10 - verlen
