attribute,gpkg,postgis,notes
SAMPLE_F7_horclr,nan,None,Feature 7 - horclr - VALUES DIFFER!
SAMPLE_F7_horlen,nan,None,Feature 7 - horlen - VALUES DIFFER!
SAMPLE_F7_horwid,nan,None,Feature 7 - horwid - VALUES DIFFER!
SAMPLE_F7_inform,None,None,Feature 7 - inform
SAMPLE_F7_lnam,0226011D1DCF0032,0226011D1DCF0032,Feature 7 - lnam
SAMPLE_F7_lnam_refs,None,None,Feature 7 - lnam_refs
SAMPLE_F7_natcon,None,None,Feature 7 - natcon
SAMPLE_F7_ninfom,None,None,Feature 7 - ninfom
SAMPLE_F7_nobjnm,None,None,Feature 7 - nobjnm
SAMPLE_F7_ntxtds,None,None,Feature 7 - ntxtds
SAMPLE_F7_objl,122,122.0,Feature 7 - objl - VALUES DIFFER!
SAMPLE_F7_objnam,None,None,Feature 7 - objnam
SAMPLE_F7_prim,2,2.0,Feature 7 - prim - VALUES DIFFER!
SAMPLE_F7_rcid,204,204.0,Feature 7 - rcid - VALUES DIFFER!
SAMPLE_F7_recdat,None,None,Feature 7 - recdat
SAMPLE_F7_recind,None,None,Feature 7 - recind
SAMPLE_F7_rver,1,1.0,Feature 7 - rver - VALUES DIFFER!
SAMPLE_F7_scamax,nan,None,Feature 7 - scamax - VALUES DIFFER!
SAMPLE_F7_scamin,nan,None,Feature 7 - scamin - VALUES DIFFER!
SAMPLE_F7_sordat,201305,201305,Feature 7 - sordat
SAMPLE_F7_sorind,"US,US,graph,Chart 18680","US,US,graph,Chart 18680",Feature 7 - sorind
SAMPLE_F7_status,None,None,Feature 7 - status
SAMPLE_F7_txtdsc,None,None,Feature 7 - txtdsc
SAMPLE_F7_veracc,nan,None,Feature 7 - veracc - VALUES DIFFER!
SAMPLE_F7_verdat,nan,None,Feature 7 - verdat - VALUES DIFFER!
SAMPLE_F7_verlen,nan,None,Feature 7 - verlen - VALUES DIFFER!
SAMPLE_F7_watlev,2.0,2.0,Feature 7 - watlev
SAMPLE_FEATURE_8_SEPARATOR,--- FEATURE 8 ---,--- FEATURE 8 ---,Feature 8 sample
SAMPLE_F8_agen,550,550.0,Feature 8 - agen - VALUES DIFFER!
SAMPLE_F8_catslc,4.0,4.0,Feature 8 - catslc
SAMPLE_F8_colour,None,None,Feature 8 - colour
SAMPLE_F8_colpat,None,None,Feature 8 - colpat
SAMPLE_F8_condtn,nan,nan,Feature 8 - condtn
SAMPLE_F8_conrad,nan,None,Feature 8 - conrad - VALUES DIFFER!
SAMPLE_F8_convis,nan,None,Feature 8 - convis - VALUES DIFFER!
SAMPLE_F8_datend,None,None,Feature 8 - datend
SAMPLE_F8_datsta,None,None,Feature 8 - datsta
SAMPLE_F8_dsid_dsnm,US3CA52M,US3CA52M,Feature 8 - dsid_dsnm
SAMPLE_F8_dsid_edtn,31,31,Feature 8 - dsid_edtn
SAMPLE_F8_dsid_updn,0,0,Feature 8 - dsid_updn
SAMPLE_F8_ffpt_rind,None,None,Feature 8 - ffpt_rind
SAMPLE_F8_fidn,18685390,18685390.0,Feature 8 - fidn - VALUES DIFFER!
SAMPLE_F8_fids,50,50.0,Feature 8 - fids - VALUES DIFFER!
SAMPLE_F8_grup,2,2.0,Feature 8 - grup - VALUES DIFFER!
SAMPLE_F8_height,nan,None,Feature 8 - height - VALUES DIFFER!
SAMPLE_F8_horacc,nan,None,Feature 8 - horacc - VALUES DIFFER!
SAMPLE_F8_horclr,nan,None,Feature 8 - horclr - VALUES DIFFER!
SAMPLE_F8_horlen,nan,None,Feature 8 - horlen - VALUES DIFFER!
SAMPLE_F8_horwid,nan,None,Feature 8 - horwid - VALUES DIFFER!
SAMPLE_F8_inform,None,None,Feature 8 - inform
SAMPLE_F8_lnam,0226011D1DCE0032,0226011D1DCE0032,Feature 8 - lnam
SAMPLE_F8_lnam_refs,None,None,Feature 8 - lnam_refs
SAMPLE_F8_natcon,None,None,Feature 8 - natcon
SAMPLE_F8_ninfom,None,None,Feature 8 - ninfom
SAMPLE_F8_nobjnm,None,None,Feature 8 - nobjnm
SAMPLE_F8_ntxtds,None,None,Feature 8 - ntxtds
SAMPLE_F8_objl,122,122.0,Feature 8 - objl - VALUES DIFFER!
SAMPLE_F8_objnam,None,None,Feature 8 - objnam
SAMPLE_F8_prim,2,2.0,Feature 8 - prim - VALUES DIFFER!
SAMPLE_F8_rcid,205,205.0,Feature 8 - rcid - VALUES DIFFER!
SAMPLE_F8_recdat,None,None,Feature 8 - recdat
SAMPLE_F8_recind,None,None,Feature 8 - recind
SAMPLE_F8_rver,1,1.0,Feature 8 - rver - VALUES DIFFER!
SAMPLE_F8_scamax,nan,None,Feature 8 - scamax - VALUES DIFFER!
SAMPLE_F8_scamin,nan,None,Feature 8 - scamin - VALUES DIFFER!
SAMPLE_F8_sordat,201305,201305,Feature 8 - sordat
SAMPLE_F8_sorind,"US,US,graph,Chart 18680","US,US,graph,Chart 18680",Feature 8 - sorind
SAMPLE_F8_status,None,None,Feature 8 - status
SAMPLE_F8_txtdsc,None,None,Feature 8 - txtdsc
SAMPLE_F8_veracc,nan,None,Feature 8 - veracc - VALUES DIFFER!
SAMPLE_F8_verdat,nan,None,Feature 8 - verdat - VALUES DIFFER!
SAMPLE_F8_verlen,nan,None,Feature 8 - verlen - VALUES DIFFER!
SAMPLE_F8_watlev,2.0,2.0,Feature 8 - watlev
SAMPLE_FEATURE_9_SEPARATOR,--- FEATURE 9 ---,--- FEATURE 9 ---,Feature 9 sample
SAMPLE_F9_agen,550,550.0,Feature 9 - agen - VALUES DIFFER!
SAMPLE_F9_catslc,8.0,8.0,Feature 9 - catslc
SAMPLE_F9_colour,None,None,Feature 9 - colour
SAMPLE_F9_colpat,None,None,Feature 9 - colpat
SAMPLE_F9_condtn,nan,nan,Feature 9 - condtn
SAMPLE_F9_conrad,nan,None,Feature 9 - conrad - VALUES DIFFER!
SAMPLE_F9_convis,nan,None,Feature 9 - convis - VALUES DIFFER!
SAMPLE_F9_datend,None,None,Feature 9 - datend
SAMPLE_F9_datsta,None,None,Feature 9 - datsta
SAMPLE_F9_dsid_dsnm,US3CA52M,US3CA52M,Feature 9 - dsid_dsnm
SAMPLE_F9_dsid_edtn,31,31,Feature 9 - dsid_edtn
SAMPLE_F9_dsid_updn,0,0,Feature 9 - dsid_updn
SAMPLE_F9_ffpt_rind,None,None,Feature 9 - ffpt_rind
SAMPLE_F9_fidn,825593375,825593375.0,Feature 9 - fidn - VALUES DIFFER!
SAMPLE_F9_fids,1839,1839.0,Feature 9 - fids - VALUES DIFFER!
SAMPLE_F9_grup,2,2.0,Feature 9 - grup - VALUES DIFFER!
SAMPLE_F9_height,nan,None,Feature 9 - height - VALUES DIFFER!
SAMPLE_F9_horacc,nan,None,Feature 9 - horacc - VALUES DIFFER!
SAMPLE_F9_horclr,nan,None,Feature 9 - horclr - VALUES DIFFER!
SAMPLE_F9_horlen,nan,None,Feature 9 - horlen - VALUES DIFFER!
SAMPLE_F9_horwid,nan,None,Feature 9 - horwid - VALUES DIFFER!
SAMPLE_F9_inform,None,None,Feature 9 - inform
SAMPLE_F9_lnam,022631358E1F072F,022631358E1F072F,Feature 9 - lnam
SAMPLE_F9_lnam_refs,None,None,Feature 9 - lnam_refs
SAMPLE_F9_natcon,None,None,Feature 9 - natcon
SAMPLE_F9_ninfom,None,None,Feature 9 - ninfom
SAMPLE_F9_nobjnm,None,None,Feature 9 - nobjnm
SAMPLE_F9_ntxtds,None,None,Feature 9 - ntxtds
SAMPLE_F9_objl,122,122.0,Feature 9 - objl - VALUES DIFFER!
SAMPLE_F9_objnam,None,None,Feature 9 - objnam
SAMPLE_F9_prim,2,2.0,Feature 9 - prim - VALUES DIFFER!
SAMPLE_F9_rcid,206,206.0,Feature 9 - rcid - VALUES DIFFER!
SAMPLE_F9_recdat,None,None,Feature 9 - recdat
SAMPLE_F9_recind,None,None,Feature 9 - recind
SAMPLE_F9_rver,1,1.0,Feature 9 - rver - VALUES DIFFER!
SAMPLE_F9_scamax,nan,None,Feature 9 - scamax - VALUES DIFFER!
SAMPLE_F9_scamin,nan,None,Feature 9 - scamin - VALUES DIFFER!
SAMPLE_F9_sordat,20130502,20130502,Feature 9 - sordat
SAMPLE_F9_sorind,"US,US,graph,GC-11223","US,US,graph,GC-11223",Feature 9 - sorind
SAMPLE_F9_status,None,None,Feature 9 - status
SAMPLE_F9_txtdsc,None,None,Feature 9 - txtdsc
SAMPLE_F9_veracc,nan,None,Feature 9 - veracc - VALUES DIFFER!
SAMPLE_F9_verdat,nan,None,Feature 9 - verdat - VALUES DIFFER!
SAMPLE_F9_verlen,nan,None,Feature 9 - verlen - VALUES DIFFER!
SAMPLE_F9_watlev,2.0,2.0,Feature 9 - watlev
SAMPLE_FEATURE_10_SEPARATOR,--- FEATURE 10 ---,--- FEATURE 10 ---,Feature 10 sample
SAMPLE_F10_agen,550,550.0,Feature 10 - agen - VALUES DIFFER!
SAMPLE_F10_catslc,1.0,1.0,Feature 10 - catslc
SAMPLE_F10_colour,None,None,Feature 10 - colour
SAMPLE_F10_colpat,None,None,Feature 10 - colpat
SAMPLE_F10_condtn,nan,nan,Feature 10 - condtn
SAMPLE_F10_conrad,nan,None,Feature 10 - conrad - VALUES DIFFER!
SAMPLE_F10_convis,nan,None,Feature 10 - convis - VALUES DIFFER!
SAMPLE_F10_datend,None,None,Feature 10 - datend
SAMPLE_F10_datsta,None,None,Feature 10 - datsta
SAMPLE_F10_dsid_dsnm,US3CA52M,US3CA52M,Feature 10 - dsid_dsnm
SAMPLE_F10_dsid_edtn,31,31,Feature 10 - dsid_edtn
SAMPLE_F10_dsid_updn,0,0,Feature 10 - dsid_updn
SAMPLE_F10_ffpt_rind,None,None,Feature 10 - ffpt_rind
SAMPLE_F10_fidn,315802449,315802449.0,Feature 10 - fidn - VALUES DIFFER!
SAMPLE_F10_fids,2266,2266.0,Feature 10 - fids - VALUES DIFFER!
SAMPLE_F10_grup,2,2.0,Feature 10 - grup - VALUES DIFFER!
SAMPLE_F10_height,nan,None,Feature 10 - height - VALUES DIFFER!
SAMPLE_F10_horacc,nan,None,Feature 10 - horacc - VALUES DIFFER!
SAMPLE_F10_horclr,nan,None,Feature 10 - horclr - VALUES DIFFER!
SAMPLE_F10_horlen,nan,None,Feature 10 - horlen - VALUES DIFFER!
SAMPLE_F10_horwid,nan,None,Feature 10 - horwid - VALUES DIFFER!
SAMPLE_F10_inform,None,None,Feature 10 - inform
SAMPLE_F10_lnam,022612D2C35108DA,022612D2C35108DA,Feature 10 - lnam
SAMPLE_F10_lnam_refs,None,None,Feature 10 - lnam_refs
SAMPLE_F10_natcon,None,None,Feature 10 - natcon
SAMPLE_F10_ninfom,None,None,Feature 10 - ninfom
SAMPLE_F10_nobjnm,None,None,Feature 10 - nobjnm
SAMPLE_F10_ntxtds,None,None,Feature 10 - ntxtds
SAMPLE_F10_objl,122,122.0,Feature 10 - objl - VALUES DIFFER!
SAMPLE_F10_objnam,None,None,Feature 10 - objnam
SAMPLE_F10_prim,2,2.0,Feature 10 - prim - VALUES DIFFER!
SAMPLE_F10_rcid,207,207.0,Feature 10 - rcid - VALUES DIFFER!
SAMPLE_F10_recdat,None,None,Feature 10 - recdat
SAMPLE_F10_recind,None,None,Feature 10 - recind
SAMPLE_F10_rver,1,1.0,Feature 10 - rver - VALUES DIFFER!
SAMPLE_F10_scamax,nan,None,Feature 10 - scamax - VALUES DIFFER!
SAMPLE_F10_scamin,nan,None,Feature 10 - scamin - VALUES DIFFER!
SAMPLE_F10_sordat,201305,201305,Feature 10 - sordat
SAMPLE_F10_sorind,"US,US,graph,Chart 18680","US,US,graph,Chart 18680",Feature 10 - sorind
SAMPLE_F10_status,None,None,Feature 10 - status
SAMPLE_F10_txtdsc,None,None,Feature 10 - txtdsc
SAMPLE_F10_veracc,nan,None,Feature 10 - veracc - VALUES DIFFER!
SAMPLE_F10_verdat,nan,None,Feature 10 - verdat - VALUES DIFFER!
SAMPLE_F10_verlen,nan,None,Feature 10 - verlen - VALUES DIFFER!
SAMPLE_F10_watlev,2.0,2.0,Feature 10 - watlev
