attribute,gpkg,postgis,notes
SAMPLE_F7_dsid_updn,6,6,Feature 7 - dsid_updn
SAMPLE_F7_elevat,nan,None,Feature 7 - elevat
SAMPLE_F7_ffpt_rind,None,None,Feature 7 - ffpt_rind
SAMPLE_F7_fidn,274902362,274902362.0,Feature 7 - fidn - VALUES DIFFER!
SAMPLE_F7_fids,4121,4121.0,Feature 7 - fids - VALUES DIFFER!
SAMPLE_F7_geometry,Point(1),Point(1),Feature 7 - geometry
SAMPLE_F7_grup,2,2.0,Feature 7 - grup - VALUES DIFFER!
SAMPLE_F7_height,nan,None,Feature 7 - height
SAMPLE_F7_inform,None,None,Feature 7 - inform
SAMPLE_F7_lnam,02261062AD5A1019,02261062AD5A1019,Feature 7 - lnam
SAMPLE_F7_lnam_refs,None,None,Feature 7 - lnam_refs
SAMPLE_F7_mask,[ 255 ],[255],Feature 7 - mask - VALUES DIFFER!
SAMPLE_F7_name_rcid,[ 108 ],[108],Feature 7 - name_rcid - VALUES DIFFER!
SAMPLE_F7_name_rcnm,[ 110 ],[110],Feature 7 - name_rcnm - VALUES DIFFER!
SAMPLE_F7_natcon,None,None,Feature 7 - natcon
SAMPLE_F7_ninfom,None,None,Feature 7 - ninfom
SAMPLE_F7_nobjnm,None,None,Feature 7 - nobjnm
SAMPLE_F7_ntxtds,None,None,Feature 7 - ntxtds
SAMPLE_F7_objl,125,125.0,Feature 7 - objl - VALUES DIFFER!
SAMPLE_F7_objnam,None,None,Feature 7 - objnam
SAMPLE_F7_ornt,[ 255 ],[255],Feature 7 - ornt - VALUES DIFFER!
SAMPLE_F7_picrep,None,None,Feature 7 - picrep
SAMPLE_F7_prim,1,1.0,Feature 7 - prim - VALUES DIFFER!
SAMPLE_F7_prodct,None,None,Feature 7 - prodct
SAMPLE_F7_rcid,1039,1039.0,Feature 7 - rcid - VALUES DIFFER!
SAMPLE_F7_recdat,None,None,Feature 7 - recdat
SAMPLE_F7_recind,None,None,Feature 7 - recind
SAMPLE_F7_rver,1,1.0,Feature 7 - rver - VALUES DIFFER!
SAMPLE_F7_scamax,nan,None,Feature 7 - scamax
SAMPLE_F7_scamin,179999,179999,Feature 7 - scamin
SAMPLE_F7_sordat,200311,200311,Feature 7 - sordat
SAMPLE_F7_sorind,"US,US,graph,Chart 18746","US,US,graph,Chart 18746",Feature 7 - sorind
SAMPLE_F7_status,None,None,Feature 7 - status
SAMPLE_F7_txtdsc,None,None,Feature 7 - txtdsc
SAMPLE_F7_usag,[ 255 ],[255],Feature 7 - usag - VALUES DIFFER!
SAMPLE_F7_veracc,nan,None,Feature 7 - veracc
SAMPLE_F7_verdat,nan,None,Feature 7 - verdat
SAMPLE_F7_verlen,nan,nan,Feature 7 - verlen
SAMPLE_FEATURE_8_SEPARATOR,--- FEATURE 8 ---,--- FEATURE 8 ---,Feature 8 sample
SAMPLE_F8_agen,550,550.0,Feature 8 - agen - VALUES DIFFER!
SAMPLE_F8_buishp,nan,None,Feature 8 - buishp
SAMPLE_F8_catsil,2,2,Feature 8 - catsil
SAMPLE_F8_colour,None,None,Feature 8 - colour
SAMPLE_F8_colpat,None,None,Feature 8 - colpat
SAMPLE_F8_condtn,nan,None,Feature 8 - condtn
SAMPLE_F8_conrad,nan,None,Feature 8 - conrad
SAMPLE_F8_convis,1.0,1.0,Feature 8 - convis
SAMPLE_F8_dsid_dsnm,US4CA60M,US4CA60M,Feature 8 - dsid_dsnm
SAMPLE_F8_dsid_edtn,37,37,Feature 8 - dsid_edtn
SAMPLE_F8_dsid_updn,6,6,Feature 8 - dsid_updn
SAMPLE_F8_elevat,nan,None,Feature 8 - elevat
SAMPLE_F8_ffpt_rind,None,None,Feature 8 - ffpt_rind
SAMPLE_F8_fidn,274902361,274902361.0,Feature 8 - fidn - VALUES DIFFER!
SAMPLE_F8_fids,4121,4121.0,Feature 8 - fids - VALUES DIFFER!
SAMPLE_F8_geometry,Point(1),Point(1),Feature 8 - geometry
SAMPLE_F8_grup,2,2.0,Feature 8 - grup - VALUES DIFFER!
SAMPLE_F8_height,nan,None,Feature 8 - height
SAMPLE_F8_inform,None,None,Feature 8 - inform
SAMPLE_F8_lnam,02261062AD591019,02261062AD591019,Feature 8 - lnam
SAMPLE_F8_lnam_refs,None,None,Feature 8 - lnam_refs
SAMPLE_F8_mask,[ 255 ],[255],Feature 8 - mask - VALUES DIFFER!
SAMPLE_F8_name_rcid,[ 109 ],[109],Feature 8 - name_rcid - VALUES DIFFER!
SAMPLE_F8_name_rcnm,[ 110 ],[110],Feature 8 - name_rcnm - VALUES DIFFER!
SAMPLE_F8_natcon,None,None,Feature 8 - natcon
SAMPLE_F8_ninfom,None,None,Feature 8 - ninfom
SAMPLE_F8_nobjnm,None,None,Feature 8 - nobjnm
SAMPLE_F8_ntxtds,None,None,Feature 8 - ntxtds
SAMPLE_F8_objl,125,125.0,Feature 8 - objl - VALUES DIFFER!
SAMPLE_F8_objnam,None,None,Feature 8 - objnam
SAMPLE_F8_ornt,[ 255 ],[255],Feature 8 - ornt - VALUES DIFFER!
SAMPLE_F8_picrep,None,None,Feature 8 - picrep
SAMPLE_F8_prim,1,1.0,Feature 8 - prim - VALUES DIFFER!
SAMPLE_F8_prodct,None,None,Feature 8 - prodct
SAMPLE_F8_rcid,1040,1040.0,Feature 8 - rcid - VALUES DIFFER!
SAMPLE_F8_recdat,None,None,Feature 8 - recdat
SAMPLE_F8_recind,None,None,Feature 8 - recind
SAMPLE_F8_rver,1,1.0,Feature 8 - rver - VALUES DIFFER!
SAMPLE_F8_scamax,nan,None,Feature 8 - scamax
SAMPLE_F8_scamin,179999,179999,Feature 8 - scamin
SAMPLE_F8_sordat,200311,200311,Feature 8 - sordat
SAMPLE_F8_sorind,"US,US,graph,Chart 18746","US,US,graph,Chart 18746",Feature 8 - sorind
SAMPLE_F8_status,None,None,Feature 8 - status
SAMPLE_F8_txtdsc,None,None,Feature 8 - txtdsc
SAMPLE_F8_usag,[ 255 ],[255],Feature 8 - usag - VALUES DIFFER!
SAMPLE_F8_veracc,nan,None,Feature 8 - veracc
SAMPLE_F8_verdat,nan,None,Feature 8 - verdat
SAMPLE_F8_verlen,nan,nan,Feature 8 - verlen
SAMPLE_FEATURE_9_SEPARATOR,--- FEATURE 9 ---,--- FEATURE 9 ---,Feature 9 sample
SAMPLE_F9_agen,550,550.0,Feature 9 - agen - VALUES DIFFER!
SAMPLE_F9_buishp,nan,None,Feature 9 - buishp
SAMPLE_F9_catsil,2,2,Feature 9 - catsil
SAMPLE_F9_colour,None,None,Feature 9 - colour
SAMPLE_F9_colpat,None,None,Feature 9 - colpat
SAMPLE_F9_condtn,nan,None,Feature 9 - condtn
SAMPLE_F9_conrad,nan,None,Feature 9 - conrad
SAMPLE_F9_convis,1.0,1.0,Feature 9 - convis
SAMPLE_F9_dsid_dsnm,US4CA60M,US4CA60M,Feature 9 - dsid_dsnm
SAMPLE_F9_dsid_edtn,37,37,Feature 9 - dsid_edtn
SAMPLE_F9_dsid_updn,6,6,Feature 9 - dsid_updn
SAMPLE_F9_elevat,nan,None,Feature 9 - elevat
SAMPLE_F9_ffpt_rind,None,None,Feature 9 - ffpt_rind
SAMPLE_F9_fidn,274902359,274902359.0,Feature 9 - fidn - VALUES DIFFER!
SAMPLE_F9_fids,4121,4121.0,Feature 9 - fids - VALUES DIFFER!
SAMPLE_F9_geometry,Point(1),Point(1),Feature 9 - geometry
SAMPLE_F9_grup,2,2.0,Feature 9 - grup - VALUES DIFFER!
SAMPLE_F9_height,nan,None,Feature 9 - height
SAMPLE_F9_inform,None,None,Feature 9 - inform
SAMPLE_F9_lnam,02261062AD571019,02261062AD571019,Feature 9 - lnam
SAMPLE_F9_lnam_refs,None,None,Feature 9 - lnam_refs
SAMPLE_F9_mask,[ 255 ],[255],Feature 9 - mask - VALUES DIFFER!
SAMPLE_F9_name_rcid,[ 110 ],[110],Feature 9 - name_rcid - VALUES DIFFER!
SAMPLE_F9_name_rcnm,[ 110 ],[110],Feature 9 - name_rcnm - VALUES DIFFER!
SAMPLE_F9_natcon,None,None,Feature 9 - natcon
SAMPLE_F9_ninfom,None,None,Feature 9 - ninfom
SAMPLE_F9_nobjnm,None,None,Feature 9 - nobjnm
SAMPLE_F9_ntxtds,None,None,Feature 9 - ntxtds
SAMPLE_F9_objl,125,125.0,Feature 9 - objl - VALUES DIFFER!
SAMPLE_F9_objnam,None,None,Feature 9 - objnam
SAMPLE_F9_ornt,[ 255 ],[255],Feature 9 - ornt - VALUES DIFFER!
SAMPLE_F9_picrep,None,None,Feature 9 - picrep
SAMPLE_F9_prim,1,1.0,Feature 9 - prim - VALUES DIFFER!
SAMPLE_F9_prodct,None,None,Feature 9 - prodct
SAMPLE_F9_rcid,1041,1041.0,Feature 9 - rcid - VALUES DIFFER!
SAMPLE_F9_recdat,None,None,Feature 9 - recdat
SAMPLE_F9_recind,None,None,Feature 9 - recind
SAMPLE_F9_rver,1,1.0,Feature 9 - rver - VALUES DIFFER!
SAMPLE_F9_scamax,nan,None,Feature 9 - scamax
SAMPLE_F9_scamin,179999,179999,Feature 9 - scamin
SAMPLE_F9_sordat,200311,200311,Feature 9 - sordat
SAMPLE_F9_sorind,"US,US,graph,Chart 18746","US,US,graph,Chart 18746",Feature 9 - sorind
SAMPLE_F9_status,None,None,Feature 9 - status
SAMPLE_F9_txtdsc,None,None,Feature 9 - txtdsc
SAMPLE_F9_usag,[ 255 ],[255],Feature 9 - usag - VALUES DIFFER!
SAMPLE_F9_veracc,nan,None,Feature 9 - veracc
SAMPLE_F9_verdat,nan,None,Feature 9 - verdat
SAMPLE_F9_verlen,nan,nan,Feature 9 - verlen
SAMPLE_FEATURE_10_SEPARATOR,--- FEATURE 10 ---,--- FEATURE 10 ---,Feature 10 sample
SAMPLE_F10_agen,550,550.0,Feature 10 - agen - VALUES DIFFER!
SAMPLE_F10_buishp,nan,None,Feature 10 - buishp
SAMPLE_F10_catsil,2,2,Feature 10 - catsil
SAMPLE_F10_colour,None,None,Feature 10 - colour
SAMPLE_F10_colpat,None,None,Feature 10 - colpat
SAMPLE_F10_condtn,nan,None,Feature 10 - condtn
SAMPLE_F10_conrad,nan,None,Feature 10 - conrad
SAMPLE_F10_convis,1.0,1.0,Feature 10 - convis
SAMPLE_F10_dsid_dsnm,US4CA60M,US4CA60M,Feature 10 - dsid_dsnm
SAMPLE_F10_dsid_edtn,37,37,Feature 10 - dsid_edtn
SAMPLE_F10_dsid_updn,6,6,Feature 10 - dsid_updn
SAMPLE_F10_elevat,nan,None,Feature 10 - elevat
SAMPLE_F10_ffpt_rind,None,None,Feature 10 - ffpt_rind
SAMPLE_F10_fidn,274902369,274902369.0,Feature 10 - fidn - VALUES DIFFER!
SAMPLE_F10_fids,4121,4121.0,Feature 10 - fids - VALUES DIFFER!
SAMPLE_F10_geometry,Point(1),Point(1),Feature 10 - geometry
SAMPLE_F10_grup,2,2.0,Feature 10 - grup - VALUES DIFFER!
SAMPLE_F10_height,nan,None,Feature 10 - height
SAMPLE_F10_inform,North of two,North of two,Feature 10 - inform
SAMPLE_F10_lnam,02261062AD611019,02261062AD611019,Feature 10 - lnam
SAMPLE_F10_lnam_refs,None,None,Feature 10 - lnam_refs
SAMPLE_F10_mask,[ 255 ],[255],Feature 10 - mask - VALUES DIFFER!
SAMPLE_F10_name_rcid,[ 111 ],[111],Feature 10 - name_rcid - VALUES DIFFER!
SAMPLE_F10_name_rcnm,[ 110 ],[110],Feature 10 - name_rcnm - VALUES DIFFER!
SAMPLE_F10_natcon,None,None,Feature 10 - natcon
SAMPLE_F10_ninfom,None,None,Feature 10 - ninfom
SAMPLE_F10_nobjnm,None,None,Feature 10 - nobjnm
SAMPLE_F10_ntxtds,None,None,Feature 10 - ntxtds
SAMPLE_F10_objl,125,125.0,Feature 10 - objl - VALUES DIFFER!
SAMPLE_F10_objnam,None,None,Feature 10 - objnam
SAMPLE_F10_ornt,[ 255 ],[255],Feature 10 - ornt - VALUES DIFFER!
SAMPLE_F10_picrep,None,None,Feature 10 - picrep
SAMPLE_F10_prim,1,1.0,Feature 10 - prim - VALUES DIFFER!
SAMPLE_F10_prodct,None,None,Feature 10 - prodct
SAMPLE_F10_rcid,1042,1042.0,Feature 10 - rcid - VALUES DIFFER!
SAMPLE_F10_recdat,None,None,Feature 10 - recdat
SAMPLE_F10_recind,None,None,Feature 10 - recind
SAMPLE_F10_rver,1,1.0,Feature 10 - rver - VALUES DIFFER!
SAMPLE_F10_scamax,nan,None,Feature 10 - scamax
SAMPLE_F10_scamin,179999,179999,Feature 10 - scamin
SAMPLE_F10_sordat,200311,200311,Feature 10 - sordat
SAMPLE_F10_sorind,"US,US,graph,Chart 18746","US,US,graph,Chart 18746",Feature 10 - sorind
SAMPLE_F10_status,None,None,Feature 10 - status
SAMPLE_F10_txtdsc,None,None,Feature 10 - txtdsc
SAMPLE_F10_usag,[ 255 ],[255],Feature 10 - usag - VALUES DIFFER!
SAMPLE_F10_veracc,nan,None,Feature 10 - veracc
SAMPLE_F10_verdat,nan,None,Feature 10 - verdat
SAMPLE_F10_verlen,nan,nan,Feature 10 - verlen
