attribute,gpkg,postgis,notes
SAMPLE_F7_recdat,None,None,Feature 7 - recdat
SAMPLE_F7_recind,None,None,Feature 7 - recind
SAMPLE_F7_rver,1,1.0,Feature 7 - rver - VALUES DIFFER!
SAMPLE_F7_scamax,nan,None,Feature 7 - scamax
SAMPLE_F7_scamin,9999999,9999999,Feature 7 - scamin
SAMPLE_F7_sectr1,nan,None,Feature 7 - sectr1
SAMPLE_F7_sectr2,nan,None,Feature 7 - sectr2
SAMPLE_F7_siggrp,(O),(O),Feature 7 - siggrp
SAMPLE_F7_sigseq,None,None,Feature 7 - sigseq
SAMPLE_F7_sordat,200303,200303,Feature 7 - sordat
SAMPLE_F7_sorind,"US,US,graph,Chart 411","US,US,graph,Chart 411",Feature 7 - sorind
SAMPLE_F7_status,None,None,Feature 7 - status
SAMPLE_F7_txtdsc,None,None,Feature 7 - txtdsc
SAMPLE_F7_usag,[ 255 ],[255],Feature 7 - usag - VALUES DIFFER!
SAMPLE_F7_valmxr,nan,None,Feature 7 - valmxr
SAMPLE_FEATURE_8_SEPARATOR,--- FEATURE 8 ---,--- FEATURE 8 ---,Feature 8 sample
SAMPLE_F8_agen,550,550.0,Feature 8 - agen - VALUES DIFFER!
SAMPLE_F8_catrtb,2,2,Feature 8 - catrtb
SAMPLE_F8_datend,None,None,Feature 8 - datend
SAMPLE_F8_datsta,None,None,Feature 8 - datsta
SAMPLE_F8_dsid_dsnm,US1GC09M,US1GC09M,Feature 8 - dsid_dsnm
SAMPLE_F8_dsid_edtn,65,65,Feature 8 - dsid_edtn
SAMPLE_F8_dsid_updn,5,5,Feature 8 - dsid_updn
SAMPLE_F8_ffpt_rind,None,None,Feature 8 - ffpt_rind
SAMPLE_F8_fidn,253935438,253935438.0,Feature 8 - fidn - VALUES DIFFER!
SAMPLE_F8_fids,4044,4044.0,Feature 8 - fids - VALUES DIFFER!
SAMPLE_F8_geometry,Point(1),Point(1),Feature 8 - geometry
SAMPLE_F8_grup,2,2.0,Feature 8 - grup - VALUES DIFFER!
SAMPLE_F8_inform,None,None,Feature 8 - inform
SAMPLE_F8_lnam,02260F22BF4E0FCC,02260F22BF4E0FCC,Feature 8 - lnam
SAMPLE_F8_lnam_refs,None,None,Feature 8 - lnam_refs
SAMPLE_F8_mask,[ 255 ],[255],Feature 8 - mask - VALUES DIFFER!
SAMPLE_F8_name_rcid,[ 202 ],[202],Feature 8 - name_rcid - VALUES DIFFER!
SAMPLE_F8_name_rcnm,[ 110 ],[110],Feature 8 - name_rcnm - VALUES DIFFER!
SAMPLE_F8_ninfom,None,None,Feature 8 - ninfom
SAMPLE_F8_nobjnm,None,None,Feature 8 - nobjnm
SAMPLE_F8_ntxtds,None,None,Feature 8 - ntxtds
SAMPLE_F8_objl,103,103.0,Feature 8 - objl - VALUES DIFFER!
SAMPLE_F8_objnam,None,None,Feature 8 - objnam
SAMPLE_F8_ornt,[ 255 ],[255],Feature 8 - ornt - VALUES DIFFER!
SAMPLE_F8_perend,None,None,Feature 8 - perend
SAMPLE_F8_persta,None,None,Feature 8 - persta
SAMPLE_F8_prim,1,1.0,Feature 8 - prim - VALUES DIFFER!
SAMPLE_F8_radwal,0.03-X,0.03-X,Feature 8 - radwal
SAMPLE_F8_rcid,481,481.0,Feature 8 - rcid - VALUES DIFFER!
SAMPLE_F8_recdat,None,None,Feature 8 - recdat
SAMPLE_F8_recind,None,None,Feature 8 - recind
SAMPLE_F8_rver,1,1.0,Feature 8 - rver - VALUES DIFFER!
SAMPLE_F8_scamax,nan,None,Feature 8 - scamax
SAMPLE_F8_scamin,9999999,9999999,Feature 8 - scamin
SAMPLE_F8_sectr1,nan,None,Feature 8 - sectr1
SAMPLE_F8_sectr2,nan,None,Feature 8 - sectr2
SAMPLE_F8_siggrp,(X),(X),Feature 8 - siggrp
SAMPLE_F8_sigseq,None,None,Feature 8 - sigseq
SAMPLE_F8_sordat,200303,200303,Feature 8 - sordat
SAMPLE_F8_sorind,"US,US,graph,Chart 411","US,US,graph,Chart 411",Feature 8 - sorind
SAMPLE_F8_status,None,None,Feature 8 - status
SAMPLE_F8_txtdsc,None,None,Feature 8 - txtdsc
SAMPLE_F8_usag,[ 255 ],[255],Feature 8 - usag - VALUES DIFFER!
SAMPLE_F8_valmxr,nan,None,Feature 8 - valmxr
SAMPLE_FEATURE_9_SEPARATOR,--- FEATURE 9 ---,--- FEATURE 9 ---,Feature 9 sample
SAMPLE_F9_agen,550,550.0,Feature 9 - agen - VALUES DIFFER!
SAMPLE_F9_catrtb,2,2,Feature 9 - catrtb
SAMPLE_F9_datend,None,None,Feature 9 - datend
SAMPLE_F9_datsta,None,None,Feature 9 - datsta
SAMPLE_F9_dsid_dsnm,US1GC09M,US1GC09M,Feature 9 - dsid_dsnm
SAMPLE_F9_dsid_edtn,65,65,Feature 9 - dsid_edtn
SAMPLE_F9_dsid_updn,5,5,Feature 9 - dsid_updn
SAMPLE_F9_ffpt_rind,None,None,Feature 9 - ffpt_rind
SAMPLE_F9_fidn,377638335,377638335.0,Feature 9 - fidn - VALUES DIFFER!
SAMPLE_F9_fids,1,1.0,Feature 9 - fids - VALUES DIFFER!
SAMPLE_F9_geometry,Point(1),Point(1),Feature 9 - geometry
SAMPLE_F9_grup,2,2.0,Feature 9 - grup - VALUES DIFFER!
SAMPLE_F9_inform,None,None,Feature 9 - inform
SAMPLE_F9_lnam,022616824DBF0001,022616824DBF0001,Feature 9 - lnam
SAMPLE_F9_lnam_refs,None,None,Feature 9 - lnam_refs
SAMPLE_F9_mask,[ 255 ],[255],Feature 9 - mask - VALUES DIFFER!
SAMPLE_F9_name_rcid,[ 185 ],[185],Feature 9 - name_rcid - VALUES DIFFER!
SAMPLE_F9_name_rcnm,[ 110 ],[110],Feature 9 - name_rcnm - VALUES DIFFER!
SAMPLE_F9_ninfom,None,None,Feature 9 - ninfom
SAMPLE_F9_nobjnm,None,None,Feature 9 - nobjnm
SAMPLE_F9_ntxtds,None,None,Feature 9 - ntxtds
SAMPLE_F9_objl,103,103.0,Feature 9 - objl - VALUES DIFFER!
SAMPLE_F9_objnam,None,None,Feature 9 - objnam
SAMPLE_F9_ornt,[ 255 ],[255],Feature 9 - ornt - VALUES DIFFER!
SAMPLE_F9_perend,None,None,Feature 9 - perend
SAMPLE_F9_persta,None,None,Feature 9 - persta
SAMPLE_F9_prim,1,1.0,Feature 9 - prim - VALUES DIFFER!
SAMPLE_F9_radwal,None,None,Feature 9 - radwal
SAMPLE_F9_rcid,482,482.0,Feature 9 - rcid - VALUES DIFFER!
SAMPLE_F9_recdat,None,None,Feature 9 - recdat
SAMPLE_F9_recind,None,None,Feature 9 - recind
SAMPLE_F9_rver,1,1.0,Feature 9 - rver - VALUES DIFFER!
SAMPLE_F9_scamax,nan,None,Feature 9 - scamax
SAMPLE_F9_scamin,9999999,9999999,Feature 9 - scamin
SAMPLE_F9_sectr1,nan,None,Feature 9 - sectr1
SAMPLE_F9_sectr2,nan,None,Feature 9 - sectr2
SAMPLE_F9_siggrp,(M),(M),Feature 9 - siggrp
SAMPLE_F9_sigseq,None,None,Feature 9 - sigseq
SAMPLE_F9_sordat,20120303,20120303,Feature 9 - sordat
SAMPLE_F9_sorind,"US,U1,reprt,WN 09/12","US,U1,reprt,WN 09/12",Feature 9 - sorind
SAMPLE_F9_status,None,None,Feature 9 - status
SAMPLE_F9_txtdsc,None,None,Feature 9 - txtdsc
SAMPLE_F9_usag,[ 255 ],[255],Feature 9 - usag - VALUES DIFFER!
SAMPLE_F9_valmxr,nan,None,Feature 9 - valmxr
SAMPLE_FEATURE_10_SEPARATOR,--- FEATURE 10 ---,--- FEATURE 10 ---,Feature 10 sample
SAMPLE_F10_agen,550,550.0,Feature 10 - agen - VALUES DIFFER!
SAMPLE_F10_catrtb,2,2,Feature 10 - catrtb
SAMPLE_F10_datend,None,None,Feature 10 - datend
SAMPLE_F10_datsta,None,None,Feature 10 - datsta
SAMPLE_F10_dsid_dsnm,US1GC09M,US1GC09M,Feature 10 - dsid_dsnm
SAMPLE_F10_dsid_edtn,65,65,Feature 10 - dsid_edtn
SAMPLE_F10_dsid_updn,5,5,Feature 10 - dsid_updn
SAMPLE_F10_ffpt_rind,None,None,Feature 10 - ffpt_rind
SAMPLE_F10_fidn,793668194,793668194.0,Feature 10 - fidn - VALUES DIFFER!
SAMPLE_F10_fids,12345,12345.0,Feature 10 - fids - VALUES DIFFER!
SAMPLE_F10_geometry,Point(1),Point(1),Feature 10 - geometry
SAMPLE_F10_grup,2,2.0,Feature 10 - grup - VALUES DIFFER!
SAMPLE_F10_inform,None,None,Feature 10 - inform
SAMPLE_F10_lnam,02262F4E6A623039,02262F4E6A623039,Feature 10 - lnam
SAMPLE_F10_lnam_refs,None,None,Feature 10 - lnam_refs
SAMPLE_F10_mask,[ 255 ],[255],Feature 10 - mask - VALUES DIFFER!
SAMPLE_F10_name_rcid,[ 169 ],[169],Feature 10 - name_rcid - VALUES DIFFER!
SAMPLE_F10_name_rcnm,[ 110 ],[110],Feature 10 - name_rcnm - VALUES DIFFER!
SAMPLE_F10_ninfom,None,None,Feature 10 - ninfom
SAMPLE_F10_nobjnm,None,None,Feature 10 - nobjnm
SAMPLE_F10_ntxtds,None,None,Feature 10 - ntxtds
SAMPLE_F10_objl,103,103.0,Feature 10 - objl - VALUES DIFFER!
SAMPLE_F10_objnam,None,None,Feature 10 - objnam
SAMPLE_F10_ornt,[ 255 ],[255],Feature 10 - ornt - VALUES DIFFER!
SAMPLE_F10_perend,None,None,Feature 10 - perend
SAMPLE_F10_persta,None,None,Feature 10 - persta
SAMPLE_F10_prim,1,1.0,Feature 10 - prim - VALUES DIFFER!
SAMPLE_F10_radwal,0.03-X,0.03-X,Feature 10 - radwal
SAMPLE_F10_rcid,483,483.0,Feature 10 - rcid - VALUES DIFFER!
SAMPLE_F10_recdat,None,None,Feature 10 - recdat
SAMPLE_F10_recind,None,None,Feature 10 - recind
SAMPLE_F10_rver,1,1.0,Feature 10 - rver - VALUES DIFFER!
SAMPLE_F10_scamax,nan,None,Feature 10 - scamax
SAMPLE_F10_scamin,9999999,9999999,Feature 10 - scamin
SAMPLE_F10_sectr1,nan,None,Feature 10 - sectr1
SAMPLE_F10_sectr2,nan,None,Feature 10 - sectr2
SAMPLE_F10_siggrp,(R),(R),Feature 10 - siggrp
SAMPLE_F10_sigseq,None,None,Feature 10 - sigseq
SAMPLE_F10_sordat,200303,200303,Feature 10 - sordat
SAMPLE_F10_sorind,"US,US,graph,Chart 411","US,US,graph,Chart 411",Feature 10 - sorind
SAMPLE_F10_status,None,None,Feature 10 - status
SAMPLE_F10_txtdsc,None,None,Feature 10 - txtdsc
SAMPLE_F10_usag,[ 255 ],[255],Feature 10 - usag - VALUES DIFFER!
SAMPLE_F10_valmxr,nan,None,Feature 10 - valmxr
