attribute,gpkg,postgis,notes
SAMPLE_F9_name_rcnm,"[ 130, 130 ]","[130, 130]",Feature 9 - name_rcnm - VALUES DIFFER!
SAMPLE_F9_ninfom,None,None,Feature 9 - ninfom
SAMPLE_F9_ntxtds,None,None,Feature 9 - ntxtds
SAMPLE_F9_objl,146,146.0,Feature 9 - objl - VALUES DIFFER!
SAMPLE_F9_ornt,"[ 1, 1 ]","[1, 1]",Feature 9 - ornt - VALUES DIFFER!
SAMPLE_F9_prim,2,2.0,Feature 9 - prim - VALUES DIFFER!
SAMPLE_F9_rcid,5326,5326.0,Feature 9 - rcid - VALUES DIFFER!
SAMPLE_F9_recdat,None,None,Feature 9 - recdat
SAMPLE_F9_recind,None,None,Feature 9 - recind
SAMPLE_F9_rver,1,1.0,Feature 9 - rver - VALUES DIFFER!
SAMPLE_F9_scamax,nan,None,Feature 9 - scamax
SAMPLE_F9_scamin,nan,None,Feature 9 - scamin
SAMPLE_F9_sordat,201308,201308,Feature 9 - sordat
SAMPLE_F9_sorind,"US,US,graph,Chart 411","US,US,graph,Chart 411",Feature 9 - sorind
SAMPLE_F9_status,None,None,Feature 9 - status
SAMPLE_F9_txtdsc,None,None,Feature 9 - txtdsc
SAMPLE_F9_usag,"[ 255, 255 ]","[255, 255]",Feature 9 - usag - VALUES DIFFER!
SAMPLE_FEATURE_10_SEPARATOR,--- FEATURE 10 ---,--- FEATURE 10 ---,Feature 10 sample
SAMPLE_F10_agen,550,550.0,Feature 10 - agen - VALUES DIFFER!
SAMPLE_F10_cattss,1,1,Feature 10 - cattss
SAMPLE_F10_datend,None,None,Feature 10 - datend
SAMPLE_F10_datsta,None,None,Feature 10 - datsta
SAMPLE_F10_dsid_dsnm,US1GC09M,US1GC09M,Feature 10 - dsid_dsnm
SAMPLE_F10_dsid_edtn,65,65,Feature 10 - dsid_edtn
SAMPLE_F10_dsid_updn,5,5,Feature 10 - dsid_updn
SAMPLE_F10_ffpt_rind,None,None,Feature 10 - ffpt_rind
SAMPLE_F10_fidn,21079430,21079430.0,Feature 10 - fidn - VALUES DIFFER!
SAMPLE_F10_fids,50,50.0,Feature 10 - fids - VALUES DIFFER!
SAMPLE_F10_geometry,LineString(2),LineString(2),Feature 10 - geometry
SAMPLE_F10_grup,2,2.0,Feature 10 - grup - VALUES DIFFER!
SAMPLE_F10_inform,None,None,Feature 10 - inform
SAMPLE_F10_lnam,02260141A5860032,02260141A5860032,Feature 10 - lnam
SAMPLE_F10_lnam_refs,None,None,Feature 10 - lnam_refs
SAMPLE_F10_mask,[ 2 ],[2],Feature 10 - mask - VALUES DIFFER!
SAMPLE_F10_name_rcid,[ 4703 ],[4703],Feature 10 - name_rcid - VALUES DIFFER!
SAMPLE_F10_name_rcnm,[ 130 ],[130],Feature 10 - name_rcnm - VALUES DIFFER!
SAMPLE_F10_ninfom,None,None,Feature 10 - ninfom
SAMPLE_F10_ntxtds,None,None,Feature 10 - ntxtds
SAMPLE_F10_objl,146,146.0,Feature 10 - objl - VALUES DIFFER!
SAMPLE_F10_ornt,[ 1 ],[1],Feature 10 - ornt - VALUES DIFFER!
SAMPLE_F10_prim,2,2.0,Feature 10 - prim - VALUES DIFFER!
SAMPLE_F10_rcid,5327,5327.0,Feature 10 - rcid - VALUES DIFFER!
SAMPLE_F10_recdat,None,None,Feature 10 - recdat
SAMPLE_F10_recind,None,None,Feature 10 - recind
SAMPLE_F10_rver,1,1.0,Feature 10 - rver - VALUES DIFFER!
SAMPLE_F10_scamax,nan,None,Feature 10 - scamax
SAMPLE_F10_scamin,nan,None,Feature 10 - scamin
SAMPLE_F10_sordat,201308,201308,Feature 10 - sordat
SAMPLE_F10_sorind,"US,US,graph,Chart 411","US,US,graph,Chart 411",Feature 10 - sorind
SAMPLE_F10_status,None,None,Feature 10 - status
SAMPLE_F10_txtdsc,None,None,Feature 10 - txtdsc
SAMPLE_F10_usag,[ 255 ],[255],Feature 10 - usag - VALUES DIFFER!
