attribute,gpkg,spatialite,notes
SAMPLE_F8_perend,None,None,Feature 8 - perend
SAMPLE_F8_persta,None,None,Feature 8 - persta
SAMPLE_F8_prim,1,1,Feature 8 - prim
SAMPLE_F8_rcid,53,53,Feature 8 - rcid
SAMPLE_F8_recdat,None,None,Feature 8 - recdat
SAMPLE_F8_recind,None,None,Feature 8 - recind
SAMPLE_F8_rver,1,1,Feature 8 - rver
SAMPLE_F8_scamax,nan,nan,Feature 8 - scamax
SAMPLE_F8_scamin,499999,499999,Feature 8 - scamin
SAMPLE_F8_sectr1,nan,nan,Feature 8 - sectr1
SAMPLE_F8_sectr2,nan,nan,Feature 8 - sectr2
SAMPLE_F8_siggrp,(1),(1),Feature 8 - siggrp
SAMPLE_F8_sigper,4.0,4.0,Feature 8 - sigper
SAMPLE_F8_sigseq,00.4+(03.6),00.4+(03.6),Feature 8 - sigseq
SAMPLE_F8_sordat,200509,200509,Feature 8 - sordat
SAMPLE_F8_sorind,"US,US,graph,Chart 18685","US,US,graph,Chart 18685",Feature 8 - sorind
SAMPLE_F8_txtdsc,None,None,Feature 8 - txtdsc
SAMPLE_F8_valnmr,nan,nan,Feature 8 - valnmr
SAMPLE_F8_veracc,nan,nan,Feature 8 - veracc
SAMPLE_F8_verdat,nan,nan,Feature 8 - verdat
SAMPLE_FEATURE_9_SEPARATOR,--- FEATURE 9 ---,--- FEATURE 9 ---,Feature 9 sample
SAMPLE_F9_agen,550,550,Feature 9 - agen
SAMPLE_F9_datend,None,None,Feature 9 - datend
SAMPLE_F9_datsta,None,None,Feature 9 - datsta
SAMPLE_F9_dsid_dsnm,US3CA52M,US3CA52M,Feature 9 - dsid_dsnm
SAMPLE_F9_dsid_edtn,31,31,Feature 9 - dsid_edtn
SAMPLE_F9_dsid_updn,0,0,Feature 9 - dsid_updn
SAMPLE_F9_exclit,4.0,4.0,Feature 9 - exclit
SAMPLE_F9_fidn,4288966,4288966,Feature 9 - fidn
SAMPLE_F9_fids,3914,3914,Feature 9 - fids
SAMPLE_F9_geometry,Point(1),Point(1),Feature 9 - geometry
SAMPLE_F9_grup,2,2,Feature 9 - grup
SAMPLE_F9_height,nan,nan,Feature 9 - height
SAMPLE_F9_inform,None,None,Feature 9 - inform
SAMPLE_F9_litchr,12,12,Feature 9 - litchr
SAMPLE_F9_lnam,0226004171C60F4A,0226004171C60F4A,Feature 9 - lnam
SAMPLE_F9_marsys,nan,nan,Feature 9 - marsys
SAMPLE_F9_mltylt,nan,nan,Feature 9 - mltylt
SAMPLE_F9_ninfom,None,None,Feature 9 - ninfom
SAMPLE_F9_nobjnm,None,None,Feature 9 - nobjnm
SAMPLE_F9_ntxtds,None,None,Feature 9 - ntxtds
SAMPLE_F9_objl,75,75,Feature 9 - objl
SAMPLE_F9_objnam,None,None,Feature 9 - objnam
SAMPLE_F9_orient,nan,nan,Feature 9 - orient
SAMPLE_F9_perend,None,None,Feature 9 - perend
SAMPLE_F9_persta,None,None,Feature 9 - persta
SAMPLE_F9_prim,1,1,Feature 9 - prim
SAMPLE_F9_rcid,54,54,Feature 9 - rcid
SAMPLE_F9_recdat,None,None,Feature 9 - recdat
SAMPLE_F9_recind,None,None,Feature 9 - recind
SAMPLE_F9_rver,1,1,Feature 9 - rver
SAMPLE_F9_scamax,nan,nan,Feature 9 - scamax
SAMPLE_F9_scamin,499999,499999,Feature 9 - scamin
SAMPLE_F9_sectr1,nan,nan,Feature 9 - sectr1
SAMPLE_F9_sectr2,nan,nan,Feature 9 - sectr2
SAMPLE_F9_siggrp,(A),(A),Feature 9 - siggrp
SAMPLE_F9_sigper,8.0,8.0,Feature 9 - sigper
SAMPLE_F9_sigseq,00.4+(00.6)+02.0+(05.0),00.4+(00.6)+02.0+(05.0),Feature 9 - sigseq
SAMPLE_F9_sordat,20110104,20110104,Feature 9 - sordat
SAMPLE_F9_sorind,"US,US,reprt,USCG Light List Vol. 6/3990","US,US,reprt,USCG Light List Vol. 6/3990",Feature 9 - sorind
SAMPLE_F9_txtdsc,None,None,Feature 9 - txtdsc
SAMPLE_F9_valnmr,nan,nan,Feature 9 - valnmr
SAMPLE_F9_veracc,nan,nan,Feature 9 - veracc
SAMPLE_F9_verdat,nan,nan,Feature 9 - verdat
SAMPLE_FEATURE_10_SEPARATOR,--- FEATURE 10 ---,--- FEATURE 10 ---,Feature 10 sample
SAMPLE_F10_agen,550,550,Feature 10 - agen
SAMPLE_F10_datend,None,None,Feature 10 - datend
SAMPLE_F10_datsta,None,None,Feature 10 - datsta
SAMPLE_F10_dsid_dsnm,US3CA52M,US3CA52M,Feature 10 - dsid_dsnm
SAMPLE_F10_dsid_edtn,31,31,Feature 10 - dsid_edtn
SAMPLE_F10_dsid_updn,0,0,Feature 10 - dsid_updn
SAMPLE_F10_exclit,4.0,4.0,Feature 10 - exclit
SAMPLE_F10_fidn,4288916,4288916,Feature 10 - fidn
SAMPLE_F10_fids,3914,3914,Feature 10 - fids
SAMPLE_F10_geometry,Point(1),Point(1),Feature 10 - geometry
SAMPLE_F10_grup,2,2,Feature 10 - grup
SAMPLE_F10_height,nan,nan,Feature 10 - height
SAMPLE_F10_inform,None,None,Feature 10 - inform
SAMPLE_F10_litchr,2,2,Feature 10 - litchr
SAMPLE_F10_lnam,0226004171940F4A,0226004171940F4A,Feature 10 - lnam
SAMPLE_F10_marsys,nan,nan,Feature 10 - marsys
SAMPLE_F10_mltylt,nan,nan,Feature 10 - mltylt
SAMPLE_F10_ninfom,None,None,Feature 10 - ninfom
SAMPLE_F10_nobjnm,None,None,Feature 10 - nobjnm
SAMPLE_F10_ntxtds,None,None,Feature 10 - ntxtds
SAMPLE_F10_objl,75,75,Feature 10 - objl
SAMPLE_F10_objnam,None,None,Feature 10 - objnam
SAMPLE_F10_orient,nan,nan,Feature 10 - orient
SAMPLE_F10_perend,None,None,Feature 10 - perend
SAMPLE_F10_persta,None,None,Feature 10 - persta
SAMPLE_F10_prim,1,1,Feature 10 - prim
SAMPLE_F10_rcid,55,55,Feature 10 - rcid
SAMPLE_F10_recdat,None,None,Feature 10 - recdat
SAMPLE_F10_recind,None,None,Feature 10 - recind
SAMPLE_F10_rver,1,1,Feature 10 - rver
SAMPLE_F10_scamax,nan,nan,Feature 10 - scamax
SAMPLE_F10_scamin,499999,499999,Feature 10 - scamin
SAMPLE_F10_sectr1,nan,nan,Feature 10 - sectr1
SAMPLE_F10_sectr2,nan,nan,Feature 10 - sectr2
SAMPLE_F10_siggrp,(1),(1),Feature 10 - siggrp
SAMPLE_F10_sigper,2.5,2.5,Feature 10 - sigper
SAMPLE_F10_sigseq,00.3+(02.2),00.3+(02.2),Feature 10 - sigseq
SAMPLE_F10_sordat,20071113,20071113,Feature 10 - sordat
SAMPLE_F10_sorind,"US,US,reprt,11thCGD,LNM 46/07","US,US,reprt,11thCGD,LNM 46/07",Feature 10 - sorind
SAMPLE_F10_txtdsc,None,None,Feature 10 - txtdsc
SAMPLE_F10_valnmr,nan,nan,Feature 10 - valnmr
SAMPLE_F10_veracc,nan,nan,Feature 10 - veracc
SAMPLE_F10_verdat,nan,nan,Feature 10 - verdat
